userid;user_artist_data.ID;artist_alias.ID;artistid;badid;goodid;artist_name;playcount
1001751;350847;292;1034635;6606625;1034635;[unknown];1
1001753;351282;292;1034635;6606625;1034635;[unknown];5
1001755;352686;292;1034635;6606625;1034635;[unknown];1
1001766;354631;292;1034635;6606625;1034635;[unknown];9
1001790;360085;292;1034635;6606625;1034635;[unknown];3
1001800;361255;292;1034635;6606625;1034635;[unknown];2
1001801;361560;292;1034635;6606625;1034635;[unknown];5
1001814;363571;292;1034635;6606625;1034635;[unknown];7
1001830;366457;292;1034635;6606625;1034635;[unknown];23
1001841;367404;292;1034635;6606625;1034635;[unknown];10
1001843;368081;292;1034635;6606625;1034635;[unknown];7
1001847;369042;292;1034635;6606625;1034635;[unknown];5
1001856;371843;292;1034635;6606625;1034635;[unknown];23
1001863;373550;292;1034635;6606625;1034635;[unknown];3
1001865;374037;292;1034635;6606625;1034635;[unknown];3
1001866;374347;292;1034635;6606625;1034635;[unknown];17
1001873;376789;292;1034635;6606625;1034635;[unknown];2
1001886;380874;292;1034635;6606625;1034635;[unknown];8
1001896;383579;292;1034635;6606625;1034635;[unknown];47
1001940;390153;292;1034635;6606625;1034635;[unknown];11
1001948;391763;292;1034635;6606625;1034635;[unknown];39
1001950;393401;292;1034635;6606625;1034635;[unknown];11
1001955;393916;292;1034635;6606625;1034635;[unknown];5
1001956;394501;292;1034635;6606625;1034635;[unknown];51
1001965;396270;292;1034635;6606625;1034635;[unknown];1
1001966;396410;292;1034635;6606625;1034635;[unknown];2
1001972;397616;292;1034635;6606625;1034635;[unknown];11
1001990;398661;292;1034635;6606625;1034635;[unknown];1
1002014;400713;292;1034635;6606625;1034635;[unknown];1
1002031;402303;292;1034635;6606625;1034635;[unknown];10
1002037;403075;292;1034635;6606625;1034635;[unknown];2
1002039;404167;292;1034635;6606625;1034635;[unknown];1
1002046;405703;292;1034635;6606625;1034635;[unknown];5
1002068;409246;292;1034635;6606625;1034635;[unknown];1
1002098;410888;292;1034635;6606625;1034635;[unknown];47
1002101;411760;292;1034635;6606625;1034635;[unknown];1
1002127;414276;292;1034635;6606625;1034635;[unknown];12
1002131;415047;292;1034635;6606625;1034635;[unknown];12
1002142;416932;292;1034635;6606625;1034635;[unknown];1
1002143;417045;292;1034635;6606625;1034635;[unknown];1
1002149;417310;292;1034635;6606625;1034635;[unknown];6
1002157;418777;292;1034635;6606625;1034635;[unknown];1
1002159;419014;292;1034635;6606625;1034635;[unknown];1
1002167;420579;292;1034635;6606625;1034635;[unknown];125
1002170;421117;292;1034635;6606625;1034635;[unknown];8
1002172;421826;292;1034635;6606625;1034635;[unknown];4
1002183;423379;292;1034635;6606625;1034635;[unknown];4
1002188;424661;292;1034635;6606625;1034635;[unknown];2
1002214;428928;292;1034635;6606625;1034635;[unknown];1
1002221;429674;292;1034635;6606625;1034635;[unknown];1
1002222;430234;292;1034635;6606625;1034635;[unknown];3
1002237;432487;292;1034635;6606625;1034635;[unknown];4
1002247;433621;292;1034635;6606625;1034635;[unknown];1
1002251;433957;292;1034635;6606625;1034635;[unknown];14
1002254;434285;292;1034635;6606625;1034635;[unknown];14
1002261;435008;292;1034635;6606625;1034635;[unknown];1
1002267;435291;292;1034635;6606625;1034635;[unknown];1
1002271;435797;292;1034635;6606625;1034635;[unknown];2
1002284;437955;292;1034635;6606625;1034635;[unknown];7
1002286;438347;292;1034635;6606625;1034635;[unknown];3
1002296;439287;292;1034635;6606625;1034635;[unknown];2
1002315;441542;292;1034635;6606625;1034635;[unknown];28
1002316;441934;292;1034635;6606625;1034635;[unknown];2
1002319;442827;292;1034635;6606625;1034635;[unknown];5
1002321;443272;292;1034635;6606625;1034635;[unknown];7
1002323;443745;292;1034635;6606625;1034635;[unknown];8
1002329;444291;292;1034635;6606625;1034635;[unknown];1
1002330;444465;292;1034635;6606625;1034635;[unknown];2
1002331;444899;292;1034635;6606625;1034635;[unknown];1
1002345;447269;292;1034635;6606625;1034635;[unknown];2
1002353;448852;292;1034635;6606625;1034635;[unknown];8
1002354;449224;292;1034635;6606625;1034635;[unknown];4
1002356;449908;292;1034635;6606625;1034635;[unknown];2
1002363;450646;292;1034635;6606625;1034635;[unknown];1
1002366;450915;292;1034635;6606625;1034635;[unknown];1
1002384;453080;292;1034635;6606625;1034635;[unknown];6
1002389;453944;292;1034635;6606625;1034635;[unknown];1
1002396;455580;292;1034635;6606625;1034635;[unknown];2
1002414;457807;292;1034635;6606625;1034635;[unknown];2
1002416;458239;292;1034635;6606625;1034635;[unknown];2
1002419;458634;292;1034635;6606625;1034635;[unknown];1
1002420;458920;292;1034635;6606625;1034635;[unknown];1
1002422;459796;292;1034635;6606625;1034635;[unknown];2
1002423;460010;292;1034635;6606625;1034635;[unknown];46
1002434;461857;292;1034635;6606625;1034635;[unknown];2
1002440;462023;292;1034635;6606625;1034635;[unknown];4
1002442;462165;292;1034635;6606625;1034635;[unknown];2
1002450;462444;292;1034635;6606625;1034635;[unknown];1
1002456;463637;292;1034635;6606625;1034635;[unknown];1
1002466;465273;292;1034635;6606625;1034635;[unknown];2
1002468;465656;292;1034635;6606625;1034635;[unknown];2
1002480;466848;292;1034635;6606625;1034635;[unknown];2
1002488;468206;292;1034635;6606625;1034635;[unknown];2
1002493;469676;292;1034635;6606625;1034635;[unknown];1
1002495;470081;292;1034635;6606625;1034635;[unknown];5
1002499;470297;292;1034635;6606625;1034635;[unknown];5
1002501;471014;292;1034635;6606625;1034635;[unknown];5
1002506;471722;292;1034635;6606625;1034635;[unknown];1
1002507;472041;292;1034635;6606625;1034635;[unknown];1
1002511;473642;292;1034635;6606625;1034635;[unknown];100
1002518;476765;292;1034635;6606625;1034635;[unknown];2
1002520;476827;292;1034635;6606625;1034635;[unknown];1
1002525;477134;292;1034635;6606625;1034635;[unknown];1
1002538;478948;292;1034635;6606625;1034635;[unknown];1
1002541;479562;292;1034635;6606625;1034635;[unknown];1
1002542;479700;292;1034635;6606625;1034635;[unknown];3
1002548;479877;292;1034635;6606625;1034635;[unknown];2
1002551;480385;292;1034635;6606625;1034635;[unknown];3
1002553;480911;292;1034635;6606625;1034635;[unknown];4
1002562;481776;292;1034635;6606625;1034635;[unknown];1
1002564;482123;292;1034635;6606625;1034635;[unknown];1
1002567;482521;292;1034635;6606625;1034635;[unknown];3
1002573;483060;292;1034635;6606625;1034635;[unknown];2
1002575;483502;292;1034635;6606625;1034635;[unknown];2
1002581;484230;292;1034635;6606625;1034635;[unknown];17
1002588;484699;292;1034635;6606625;1034635;[unknown];3
1002598;486406;292;1034635;6606625;1034635;[unknown];27
1002599;487122;292;1034635;6606625;1034635;[unknown];28
1002605;488240;292;1034635;6606625;1034635;[unknown];1
1002609;488649;292;1034635;6606625;1034635;[unknown];3
1002612;489541;292;1034635;6606625;1034635;[unknown];3
1002615;490382;292;1034635;6606625;1034635;[unknown];7
1002624;491551;292;1034635;6606625;1034635;[unknown];37
1002636;493542;292;1034635;6606625;1034635;[unknown];1
1002639;493796;292;1034635;6606625;1034635;[unknown];1
1002646;494768;292;1034635;6606625;1034635;[unknown];22
1002654;497771;292;1034635;6606625;1034635;[unknown];8
1002655;498162;292;1034635;6606625;1034635;[unknown];1
1002657;498490;292;1034635;6606625;1034635;[unknown];2
1002670;499160;292;1034635;6606625;1034635;[unknown];1
1002678;499643;292;1034635;6606625;1034635;[unknown];2
1002688;500270;292;1034635;6606625;1034635;[unknown];1
1002690;500673;292;1034635;6606625;1034635;[unknown];3
1002691;500721;292;1034635;6606625;1034635;[unknown];8
1002693;501113;292;1034635;6606625;1034635;[unknown];3
1002709;503943;292;1034635;6606625;1034635;[unknown];6
1002715;504463;292;1034635;6606625;1034635;[unknown];1
1002720;505272;292;1034635;6606625;1034635;[unknown];1
1002728;505927;292;1034635;6606625;1034635;[unknown];2
1002741;506551;292;1034635;6606625;1034635;[unknown];1
1002766;508566;292;1034635;6606625;1034635;[unknown];1
1002770;508773;292;1034635;6606625;1034635;[unknown];1
1002773;509220;292;1034635;6606625;1034635;[unknown];3
1002779;510265;292;1034635;6606625;1034635;[unknown];2
1002780;510822;292;1034635;6606625;1034635;[unknown];1
1002783;512340;292;1034635;6606625;1034635;[unknown];2
1002794;513927;292;1034635;6606625;1034635;[unknown];447
1002802;516022;292;1034635;6606625;1034635;[unknown];7
1002812;517221;292;1034635;6606625;1034635;[unknown];1
1002818;517592;292;1034635;6606625;1034635;[unknown];11
1002823;518254;292;1034635;6606625;1034635;[unknown];1
1002824;519444;292;1034635;6606625;1034635;[unknown];13
1002827;520752;292;1034635;6606625;1034635;[unknown];1
1002828;521034;292;1034635;6606625;1034635;[unknown];55
1002835;522386;292;1034635;6606625;1034635;[unknown];23
1002838;522662;292;1034635;6606625;1034635;[unknown];5
1002841;523271;292;1034635;6606625;1034635;[unknown];2
1002851;524401;292;1034635;6606625;1034635;[unknown];3
1002867;525653;292;1034635;6606625;1034635;[unknown];1
1002868;525676;292;1034635;6606625;1034635;[unknown];3
1002872;526074;292;1034635;6606625;1034635;[unknown];1
1002875;526241;292;1034635;6606625;1034635;[unknown];1
1002876;526615;292;1034635;6606625;1034635;[unknown];3
1002903;528982;292;1034635;6606625;1034635;[unknown];2
1002904;529063;292;1034635;6606625;1034635;[unknown];1
1002905;529556;292;1034635;6606625;1034635;[unknown];1
1002906;530058;292;1034635;6606625;1034635;[unknown];11
1002924;531969;292;1034635;6606625;1034635;[unknown];8
1002936;533780;292;1034635;6606625;1034635;[unknown];2
1002940;534150;292;1034635;6606625;1034635;[unknown];3
1002951;535920;292;1034635;6606625;1034635;[unknown];18
1002964;537152;292;1034635;6606625;1034635;[unknown];10
1002972;538020;292;1034635;6606625;1034635;[unknown];72
1002989;539805;292;1034635;6606625;1034635;[unknown];10
1002995;540322;292;1034635;6606625;1034635;[unknown];3
1003005;541751;292;1034635;6606625;1034635;[unknown];4
1003006;542485;292;1034635;6606625;1034635;[unknown];1
1003008;543313;292;1034635;6606625;1034635;[unknown];33
1003011;545205;292;1034635;6606625;1034635;[unknown];1
1003017;546011;292;1034635;6606625;1034635;[unknown];26
1003029;548176;292;1034635;6606625;1034635;[unknown];1
1003035;549454;292;1034635;6606625;1034635;[unknown];1
1003044;550157;292;1034635;6606625;1034635;[unknown];2
1003045;550437;292;1034635;6606625;1034635;[unknown];4
1003046;550663;292;1034635;6606625;1034635;[unknown];1
1003049;551541;292;1034635;6606625;1034635;[unknown];48
1003084;556390;292;1034635;6606625;1034635;[unknown];1
1003090;557518;292;1034635;6606625;1034635;[unknown];1
1003095;558023;292;1034635;6606625;1034635;[unknown];3
1003124;559253;292;1034635;6606625;1034635;[unknown];1
1003147;561154;292;1034635;6606625;1034635;[unknown];31
1003162;561914;292;1034635;6606625;1034635;[unknown];4
1003207;562905;292;1034635;6606625;1034635;[unknown];19
1003260;565796;292;1034635;6606625;1034635;[unknown];2
1003281;567839;292;1034635;6606625;1034635;[unknown];1
1003300;569806;292;1034635;6606625;1034635;[unknown];1
1003301;570151;292;1034635;6606625;1034635;[unknown];4
1003303;570936;292;1034635;6606625;1034635;[unknown];3
1003333;574852;292;1034635;6606625;1034635;[unknown];25
1003335;575038;292;1034635;6606625;1034635;[unknown];37
1003339;575155;292;1034635;6606625;1034635;[unknown];1
1003381;577345;292;1034635;6606625;1034635;[unknown];4
1003392;577685;292;1034635;6606625;1034635;[unknown];1
1003396;577789;292;1034635;6606625;1034635;[unknown];5
1003426;578715;292;1034635;6606625;1034635;[unknown];14
1003439;578767;292;1034635;6606625;1034635;[unknown];1
1003464;584328;292;1034635;6606625;1034635;[unknown];2
1003511;586804;292;1034635;6606625;1034635;[unknown];2
1003530;587601;292;1034635;6606625;1034635;[unknown];1
1003533;588188;292;1034635;6606625;1034635;[unknown];5
1003534;588270;292;1034635;6606625;1034635;[unknown];4
1003549;588984;292;1034635;6606625;1034635;[unknown];1
1003571;590620;292;1034635;6606625;1034635;[unknown];1
1003579;591126;292;1034635;6606625;1034635;[unknown];2
1003584;591386;292;1034635;6606625;1034635;[unknown];1
1003586;591875;292;1034635;6606625;1034635;[unknown];1
1003589;593019;292;1034635;6606625;1034635;[unknown];1
1003590;594065;292;1034635;6606625;1034635;[unknown];1
1003591;594211;292;1034635;6606625;1034635;[unknown];13
1003605;595514;292;1034635;6606625;1034635;[unknown];3
1003610;596559;292;1034635;6606625;1034635;[unknown];1
1003623;596865;292;1034635;6606625;1034635;[unknown];2
1003628;597900;292;1034635;6606625;1034635;[unknown];2
1003637;599885;292;1034635;6606625;1034635;[unknown];21
1003642;600948;292;1034635;6606625;1034635;[unknown];12
1003647;601716;292;1034635;6606625;1034635;[unknown];1
1003655;602737;292;1034635;6606625;1034635;[unknown];7
1003661;603944;292;1034635;6606625;1034635;[unknown];1
1003691;607859;292;1034635;6606625;1034635;[unknown];33
1003706;608876;292;1034635;6606625;1034635;[unknown];5
1003720;609985;292;1034635;6606625;1034635;[unknown];2
1003730;610383;292;1034635;6606625;1034635;[unknown];5
1003731;611526;292;1034635;6606625;1034635;[unknown];4
1003750;613541;292;1034635;6606625;1034635;[unknown];14
1003761;614267;292;1034635;6606625;1034635;[unknown];1
1003762;614434;292;1034635;6606625;1034635;[unknown];3
1003788;616161;292;1034635;6606625;1034635;[unknown];1
1003800;616849;292;1034635;6606625;1034635;[unknown];3
1003803;616894;292;1034635;6606625;1034635;[unknown];1
1003806;617858;292;1034635;6606625;1034635;[unknown];83
1003807;618787;292;1034635;6606625;1034635;[unknown];3
1003810;619152;292;1034635;6606625;1034635;[unknown];1
1003819;619936;292;1034635;6606625;1034635;[unknown];1
1003827;620377;292;1034635;6606625;1034635;[unknown];59
1003841;620785;292;1034635;6606625;1034635;[unknown];1
1003864;624093;292;1034635;6606625;1034635;[unknown];1
1003888;626012;292;1034635;6606625;1034635;[unknown];2
1003890;626210;292;1034635;6606625;1034635;[unknown];4
1003899;626949;292;1034635;6606625;1034635;[unknown];1
1003915;628438;292;1034635;6606625;1034635;[unknown];6
1003916;628618;292;1034635;6606625;1034635;[unknown];2
1003920;629037;292;1034635;6606625;1034635;[unknown];3
1003927;629381;292;1034635;6606625;1034635;[unknown];1
1003929;629621;292;1034635;6606625;1034635;[unknown];1
1003935;629962;292;1034635;6606625;1034635;[unknown];2
1003978;630945;292;1034635;6606625;1034635;[unknown];13
1003993;632229;292;1034635;6606625;1034635;[unknown];6
1004002;633027;292;1034635;6606625;1034635;[unknown];3
1004015;633792;292;1034635;6606625;1034635;[unknown];4
1004024;633894;292;1034635;6606625;1034635;[unknown];2
1004033;634614;292;1034635;6606625;1034635;[unknown];22
1004041;635845;292;1034635;6606625;1034635;[unknown];7
1004064;636855;292;1034635;6606625;1034635;[unknown];40
1004069;637269;292;1034635;6606625;1034635;[unknown];5
1004072;638184;292;1034635;6606625;1034635;[unknown];3
1004073;638865;292;1034635;6606625;1034635;[unknown];1
1004076;639959;292;1034635;6606625;1034635;[unknown];85
1004089;641495;292;1034635;6606625;1034635;[unknown];1
1004097;642158;292;1034635;6606625;1034635;[unknown];1
1004112;643048;292;1034635;6606625;1034635;[unknown];1
1004113;643280;292;1034635;6606625;1034635;[unknown];1
1004124;643948;292;1034635;6606625;1034635;[unknown];3
1004143;645279;292;1034635;6606625;1034635;[unknown];5
1004153;645909;292;1034635;6606625;1034635;[unknown];2
1004155;646090;292;1034635;6606625;1034635;[unknown];1
1004182;647399;292;1034635;6606625;1034635;[unknown];39
1004183;647624;292;1034635;6606625;1034635;[unknown];1
1004190;648527;292;1034635;6606625;1034635;[unknown];1
1004199;649398;292;1034635;6606625;1034635;[unknown];1
1004202;649516;292;1034635;6606625;1034635;[unknown];1
1004203;649557;292;1034635;6606625;1034635;[unknown];5
1004211;649701;292;1034635;6606625;1034635;[unknown];3
1004215;650169;292;1034635;6606625;1034635;[unknown];18
1004225;651178;292;1034635;6606625;1034635;[unknown];2
1004238;652150;292;1034635;6606625;1034635;[unknown];3
1004239;652695;292;1034635;6606625;1034635;[unknown];53
1004240;653814;292;1034635;6606625;1034635;[unknown];5
1004243;655011;292;1034635;6606625;1034635;[unknown];36
1004254;656191;292;1034635;6606625;1034635;[unknown];19
1004257;656661;292;1034635;6606625;1034635;[unknown];1
1004266;657999;292;1034635;6606625;1034635;[unknown];4
1004286;658548;292;1034635;6606625;1034635;[unknown];2
1004295;659236;292;1034635;6606625;1034635;[unknown];1
1004317;660674;292;1034635;6606625;1034635;[unknown];157
1004321;661573;292;1034635;6606625;1034635;[unknown];52
1004327;662415;292;1034635;6606625;1034635;[unknown];1
1004338;663035;292;1034635;6606625;1034635;[unknown];4
1004345;663789;292;1034635;6606625;1034635;[unknown];1
1004382;667514;292;1034635;6606625;1034635;[unknown];2
1004396;667964;292;1034635;6606625;1034635;[unknown];21
1004407;668314;292;1034635;6606625;1034635;[unknown];1
1004414;668910;292;1034635;6606625;1034635;[unknown];3
1004422;669474;292;1034635;6606625;1034635;[unknown];7
1004425;669719;292;1034635;6606625;1034635;[unknown];1
1004436;670240;292;1034635;6606625;1034635;[unknown];3
1004438;670507;292;1034635;6606625;1034635;[unknown];2
1004448;671028;292;1034635;6606625;1034635;[unknown];5
1004454;671141;292;1034635;6606625;1034635;[unknown];1
1004480;671714;292;1034635;6606625;1034635;[unknown];1
1004481;671796;292;1034635;6606625;1034635;[unknown];9
1004482;671985;292;1034635;6606625;1034635;[unknown];3
1004490;672454;292;1034635;6606625;1034635;[unknown];1
1004499;672536;292;1034635;6606625;1034635;[unknown];1
1004505;672801;292;1034635;6606625;1034635;[unknown];1
1004514;673336;292;1034635;6606625;1034635;[unknown];16
1004523;673881;292;1034635;6606625;1034635;[unknown];1
1004529;673954;292;1034635;6606625;1034635;[unknown];2
1004531;673964;292;1034635;6606625;1034635;[unknown];12
1004580;675275;292;1034635;6606625;1034635;[unknown];2
1004582;675700;292;1034635;6606625;1034635;[unknown];3
1004584;677589;292;1034635;6606625;1034635;[unknown];13
1004585;681021;292;1034635;6606625;1034635;[unknown];1
1004587;681457;292;1034635;6606625;1034635;[unknown];2
1004611;683392;292;1034635;6606625;1034635;[unknown];1
1004614;684230;292;1034635;6606625;1034635;[unknown];31
1004648;687253;292;1034635;6606625;1034635;[unknown];1
1004664;688856;292;1034635;6606625;1034635;[unknown];2
1004666;689415;292;1034635;6606625;1034635;[unknown];4
1004689;690689;292;1034635;6606625;1034635;[unknown];1
1004690;690871;292;1034635;6606625;1034635;[unknown];1
1004702;691481;292;1034635;6606625;1034635;[unknown];7
1004710;691975;292;1034635;6606625;1034635;[unknown];1
1004713;692212;292;1034635;6606625;1034635;[unknown];1
1004722;692613;292;1034635;6606625;1034635;[unknown];11
1004731;693195;292;1034635;6606625;1034635;[unknown];14
1004791;694704;292;1034635;6606625;1034635;[unknown];9
1004802;695028;292;1034635;6606625;1034635;[unknown];3
1004810;695678;292;1034635;6606625;1034635;[unknown];2
1004815;695795;292;1034635;6606625;1034635;[unknown];2
1004865;697308;292;1034635;6606625;1034635;[unknown];1
1004868;697607;292;1034635;6606625;1034635;[unknown];12
1004874;698014;292;1034635;6606625;1034635;[unknown];2
1004881;698815;292;1034635;6606625;1034635;[unknown];3
1004904;701449;292;1034635;6606625;1034635;[unknown];1
1004912;702226;292;1034635;6606625;1034635;[unknown];4
1004928;704125;292;1034635;6606625;1034635;[unknown];3
1004934;705180;292;1034635;6606625;1034635;[unknown];4
1004939;705719;292;1034635;6606625;1034635;[unknown];9
1004969;706418;292;1034635;6606625;1034635;[unknown];3
1004971;706898;292;1034635;6606625;1034635;[unknown];2
1004997;708983;292;1034635;6606625;1034635;[unknown];2
1005007;709876;292;1034635;6606625;1034635;[unknown];21
1005014;710732;292;1034635;6606625;1034635;[unknown];1
1005015;710895;292;1034635;6606625;1034635;[unknown];1
1005018;711507;292;1034635;6606625;1034635;[unknown];1
1005021;712113;292;1034635;6606625;1034635;[unknown];2
1005030;712490;292;1034635;6606625;1034635;[unknown];1
1005032;712900;292;1034635;6606625;1034635;[unknown];1
1005057;716119;292;1034635;6606625;1034635;[unknown];3
1005074;717515;292;1034635;6606625;1034635;[unknown];1
1005097;720383;292;1034635;6606625;1034635;[unknown];9
1005107;721079;292;1034635;6606625;1034635;[unknown];40
1005144;724265;292;1034635;6606625;1034635;[unknown];1
1005165;725684;292;1034635;6606625;1034635;[unknown];7
1005168;726129;292;1034635;6606625;1034635;[unknown];2
1005172;726745;292;1034635;6606625;1034635;[unknown];1
1005186;727200;292;1034635;6606625;1034635;[unknown];3
1005197;727771;292;1034635;6606625;1034635;[unknown];6
1005199;728655;292;1034635;6606625;1034635;[unknown];20
1005202;729496;292;1034635;6606625;1034635;[unknown];1
1005213;730279;292;1034635;6606625;1034635;[unknown];11
1005219;732393;292;1034635;6606625;1034635;[unknown];8
1005221;732668;292;1034635;6606625;1034635;[unknown];16
1005226;733579;292;1034635;6606625;1034635;[unknown];35
1005232;735319;292;1034635;6606625;1034635;[unknown];21
1005234;735862;292;1034635;6606625;1034635;[unknown];2
1005255;737484;292;1034635;6606625;1034635;[unknown];1
1005261;738488;292;1034635;6606625;1034635;[unknown];18
1005263;738765;292;1034635;6606625;1034635;[unknown];1
1005269;739967;292;1034635;6606625;1034635;[unknown];1
1005270;740037;292;1034635;6606625;1034635;[unknown];123
1005273;740298;292;1034635;6606625;1034635;[unknown];1
1005292;740891;292;1034635;6606625;1034635;[unknown];1
1005300;741084;292;1034635;6606625;1034635;[unknown];1
1005303;742106;292;1034635;6606625;1034635;[unknown];11
1005305;742943;292;1034635;6606625;1034635;[unknown];8
1005306;743966;292;1034635;6606625;1034635;[unknown];9
1005307;746198;292;1034635;6606625;1034635;[unknown];1
1005310;746873;292;1034635;6606625;1034635;[unknown];1
1005311;747229;292;1034635;6606625;1034635;[unknown];5
1005313;747794;292;1034635;6606625;1034635;[unknown];40
1005328;748279;292;1034635;6606625;1034635;[unknown];3
1005331;748589;292;1034635;6606625;1034635;[unknown];2
1005339;749912;292;1034635;6606625;1034635;[unknown];1
1005340;749977;292;1034635;6606625;1034635;[unknown];2
1005345;750212;292;1034635;6606625;1034635;[unknown];10
1005357;752704;292;1034635;6606625;1034635;[unknown];1
1005360;753036;292;1034635;6606625;1034635;[unknown];3
1005372;754113;292;1034635;6606625;1034635;[unknown];1
1005379;754851;292;1034635;6606625;1034635;[unknown];5
1005405;758247;292;1034635;6606625;1034635;[unknown];3
1005406;758591;292;1034635;6606625;1034635;[unknown];7
1005409;759389;292;1034635;6606625;1034635;[unknown];2
1005416;760394;292;1034635;6606625;1034635;[unknown];1
1005426;760808;292;1034635;6606625;1034635;[unknown];187
1005431;760970;292;1034635;6606625;1034635;[unknown];1
1005432;761165;292;1034635;6606625;1034635;[unknown];17
1005433;761424;292;1034635;6606625;1034635;[unknown];1
1005435;761742;292;1034635;6606625;1034635;[unknown];8
1005437;762151;292;1034635;6606625;1034635;[unknown];3
1005438;762484;292;1034635;6606625;1034635;[unknown];5
1005457;763515;292;1034635;6606625;1034635;[unknown];1
1005461;763684;292;1034635;6606625;1034635;[unknown];1
1005469;763987;292;1034635;6606625;1034635;[unknown];20
1005488;765477;292;1034635;6606625;1034635;[unknown];4
1005492;765751;292;1034635;6606625;1034635;[unknown];1
1005502;766542;292;1034635;6606625;1034635;[unknown];1
1005507;766699;292;1034635;6606625;1034635;[unknown];12
1005513;767799;292;1034635;6606625;1034635;[unknown];1
1005527;768834;292;1034635;6606625;1034635;[unknown];1
1005534;769183;292;1034635;6606625;1034635;[unknown];13
1005548;770989;292;1034635;6606625;1034635;[unknown];1
1005561;771496;292;1034635;6606625;1034635;[unknown];8
1005566;771612;292;1034635;6606625;1034635;[unknown];2
1005569;771770;292;1034635;6606625;1034635;[unknown];1
1005584;772786;292;1034635;6606625;1034635;[unknown];4
1005589;773928;292;1034635;6606625;1034635;[unknown];26
1005590;774164;292;1034635;6606625;1034635;[unknown];5
1005594;774268;292;1034635;6606625;1034635;[unknown];12
1005607;774570;292;1034635;6606625;1034635;[unknown];7
1005611;774835;292;1034635;6606625;1034635;[unknown];3
1005615;774948;292;1034635;6606625;1034635;[unknown];24
1005621;775513;292;1034635;6606625;1034635;[unknown];9
1005622;776508;292;1034635;6606625;1034635;[unknown];18
1005623;778578;292;1034635;6606625;1034635;[unknown];1
1005634;779296;292;1034635;6606625;1034635;[unknown];46
1005640;780621;292;1034635;6606625;1034635;[unknown];201
1005641;780976;292;1034635;6606625;1034635;[unknown];1
1005645;781058;292;1034635;6606625;1034635;[unknown];1
1005649;781300;292;1034635;6606625;1034635;[unknown];16
1005667;782505;292;1034635;6606625;1034635;[unknown];5
1005674;783321;292;1034635;6606625;1034635;[unknown];3
1005675;783679;292;1034635;6606625;1034635;[unknown];1
1005677;783831;292;1034635;6606625;1034635;[unknown];1
1005682;783940;292;1034635;6606625;1034635;[unknown];2
1005695;785059;292;1034635;6606625;1034635;[unknown];1
1005703;785876;292;1034635;6606625;1034635;[unknown];7
1005704;785962;292;1034635;6606625;1034635;[unknown];1
1005708;786115;292;1034635;6606625;1034635;[unknown];2
1005725;787635;292;1034635;6606625;1034635;[unknown];10
1005727;787899;292;1034635;6606625;1034635;[unknown];2
1005733;788228;292;1034635;6606625;1034635;[unknown];6
1005741;789153;292;1034635;6606625;1034635;[unknown];2
1005764;790183;292;1034635;6606625;1034635;[unknown];1
1005771;791726;292;1034635;6606625;1034635;[unknown];11
1005780;792451;292;1034635;6606625;1034635;[unknown];4
1005781;792736;292;1034635;6606625;1034635;[unknown];2
1005793;793159;292;1034635;6606625;1034635;[unknown];1
1005794;793297;292;1034635;6606625;1034635;[unknown];27
1005800;793473;292;1034635;6606625;1034635;[unknown];1
1005804;793938;292;1034635;6606625;1034635;[unknown];2
1005810;794671;292;1034635;6606625;1034635;[unknown];3
1005841;796475;292;1034635;6606625;1034635;[unknown];4
1005843;797010;292;1034635;6606625;1034635;[unknown];1
1005846;797385;292;1034635;6606625;1034635;[unknown];4
1005852;798027;292;1034635;6606625;1034635;[unknown];4
1005891;799448;292;1034635;6606625;1034635;[unknown];1
1005919;802949;292;1034635;6606625;1034635;[unknown];6
1005920;803090;292;1034635;6606625;1034635;[unknown];5
1005922;803378;292;1034635;6606625;1034635;[unknown];52
1005923;803914;292;1034635;6606625;1034635;[unknown];1
1005932;804481;292;1034635;6606625;1034635;[unknown];1
1005939;805072;292;1034635;6606625;1034635;[unknown];7
1005975;808032;292;1034635;6606625;1034635;[unknown];5
1005987;810612;292;1034635;6606625;1034635;[unknown];1
1005990;810954;292;1034635;6606625;1034635;[unknown];5
1006026;813489;292;1034635;6606625;1034635;[unknown];11
1006030;813887;292;1034635;6606625;1034635;[unknown];2
1006033;814703;292;1034635;6606625;1034635;[unknown];1
1006036;815339;292;1034635;6606625;1034635;[unknown];10
1006043;816364;292;1034635;6606625;1034635;[unknown];2
1006054;816703;292;1034635;6606625;1034635;[unknown];2
1006061;817323;292;1034635;6606625;1034635;[unknown];1
1006079;818417;292;1034635;6606625;1034635;[unknown];4
1006093;820175;292;1034635;6606625;1034635;[unknown];5
1006129;827343;292;1034635;6606625;1034635;[unknown];382
1006146;827971;292;1034635;6606625;1034635;[unknown];9
1006163;828929;292;1034635;6606625;1034635;[unknown];7
1006175;829207;292;1034635;6606625;1034635;[unknown];1
1006176;829414;292;1034635;6606625;1034635;[unknown];3
1006177;830202;292;1034635;6606625;1034635;[unknown];1
1006183;831047;292;1034635;6606625;1034635;[unknown];2
1006201;833259;292;1034635;6606625;1034635;[unknown];2
1006209;834308;292;1034635;6606625;1034635;[unknown];1
1006210;834882;292;1034635;6606625;1034635;[unknown];22
1006241;835529;292;1034635;6606625;1034635;[unknown];1
1006258;835676;292;1034635;6606625;1034635;[unknown];2
1006259;835877;292;1034635;6606625;1034635;[unknown];15
